YEAR,MO,DY,HR,WS10M
2023,6,12,5,1.74
2023,6,12,6,1.44
2023,6,12,7,1.13
2023,6,12,8,1.0
2023,6,12,9,1.04
2023,6,12,10,1.15
2023,6,12,11,1.52
2023,6,12,12,2.5
2023,6,12,13,3.42
2023,6,12,14,4.19
2023,6,12,15,4.52
2023,6,12,16,4.74
2023,6,12,17,4.74
2023,6,12,18,4.58
2023,6,12,19,4.29
2023,6,12,20,3.9
2023,6,12,21,3.31
2023,6,12,22,2.37
2023,6,12,23,1.49
2023,6,13,0,1.41
2023,6,13,1,1.3
2023,6,13,2,1.09
2023,6,13,3,1.0
2023,6,13,4,0.91
2023,6,13,5,0.92
2023,6,13,6,1.16
2023,6,13,7,1.29
2023,6,13,8,1.38
2023,6,13,9,1.43
2023,6,13,10,1.52
2023,6,13,11,2.17
2023,6,13,12,3.07
2023,6,13,13,3.95
2023,6,13,14,4.56
2023,6,13,15,5.2
2023,6,13,16,5.6
2023,6,13,17,5.71
2023,6,13,18,5.52
2023,6,13,19,5.07
2023,6,13,20,4.66
2023,6,13,21,4.2
2023,6,13,22,3.1
2023,6,13,23,2.03
2023,6,14,0,2.02
2023,6,14,1,1.93
2023,6,14,2,2.01
2023,6,14,3,1.77
2023,6,14,4,1.78
2023,6,14,5,2.03
2023,6,14,6,2.2
2023,6,14,7,2.37
2023,6,14,8,2.69
2023,6,14,9,2.97
2023,6,14,10,3.19
2023,6,14,11,3.38
2023,6,14,12,4.37
2023,6,14,13,5.03
2023,6,14,14,5.2
2023,6,14,15,5.67
2023,6,14,16,6.0
2023,6,14,17,5.78
2023,6,14,18,5.27
2023,6,14,19,4.9
2023,6,14,20,4.64
2023,6,14,21,4.32
2023,6,14,22,3.5
2023,6,14,23,2.55
2023,6,15,0,2.5
2023,6,15,1,2.47
2023,6,15,2,2.62
2023,6,15,3,2.76
2023,6,15,4,2.81
2023,6,15,5,2.68
2023,6,15,6,2.51
2023,6,15,7,2.42
2023,6,15,8,2.34
2023,6,15,9,2.22
2023,6,15,10,2.19
2023,6,15,11,2.4
2023,6,15,12,3.23
2023,6,15,13,4.05
2023,6,15,14,4.61
2023,6,15,15,5.01
2023,6,15,16,5.2
2023,6,15,17,5.22
2023,6,15,18,5.07
2023,6,15,19,4.81
2023,6,15,20,4.46
2023,6,15,21,3.89
2023,6,15,22,2.87
2023,6,15,23,1.65
2023,6,16,0,1.36
2023,6,16,1,1.32
2023,6,16,2,1.59
2023,6,16,3,1.88
2023,6,16,4,1.99
2023,6,16,5,2.06
2023,6,16,6,2.0
2023,6,16,7,1.94
2023,6,16,8,1.87
2023,6,16,9,1.81
2023,6,16,10,1.59
2023,6,16,11,1.85
2023,6,16,12,2.38
2023,6,16,13,3.08
2023,6,16,14,3.72
2023,6,16,15,4.26
2023,6,16,16,4.62
2023,6,16,17,4.8
2023,6,16,18,4.77
2023,6,16,19,4.64
2023,6,16,20,4.47
2023,6,16,21,4.06
2023,6,16,22,3.05
2023,6,16,23,1.8
2023,6,17,0,1.53
2023,6,17,1,1.44
2023,6,17,2,1.49
2023,6,17,3,1.46
2023,6,17,4,1.64
2023,6,17,5,1.63
2023,6,17,6,1.57
2023,6,17,7,1.5
2023,6,17,8,1.62
2023,6,17,9,1.72
2023,6,17,10,1.88
2023,6,17,11,2.67
2023,6,17,12,3.66
2023,6,17,13,4.42
2023,6,17,14,5.05
2023,6,17,15,5.47
2023,6,17,16,5.58
2023,6,17,17,5.55
2023,6,17,18,5.42
2023,6,17,19,5.25
2023,6,17,20,4.98
2023,6,17,21,4.5
2023,6,17,22,3.48
2023,6,17,23,2.02
2023,6,18,0,1.77
2023,6,18,1,1.59
2023,6,18,2,1.71
2023,6,18,3,1.79
2023,6,18,4,2.01
2023,6,18,5,2.12
2023,6,18,6,2.2
2023,6,18,7,2.32
2023,6,18,8,2.56
2023,6,18,9,2.64
2023,6,18,10,2.53
2023,6,18,11,2.56
2023,6,18,12,3.38
2023,6,18,13,4.03
2023,6,18,14,4.6
2023,6,18,15,5.2
2023,6,18,16,5.71
2023,6,18,17,5.92
2023,6,18,18,5.89
2023,6,18,19,5.7
2023,6,18,20,5.45
2023,6,18,21,5.02
2023,6,18,22,4.01
2023,6,18,23,2.86
2023,6,19,0,2.75
2023,6,19,1,2.59
2023,6,19,2,2.57
2023,6,19,3,2.56
2023,6,19,4,2.41
2023,6,19,5,2.38
2023,6,19,6,2.29
2023,6,19,7,2.28
2023,6,19,8,2.3
2023,6,19,9,2.24
2023,6,19,10,2.21
2023,6,19,11,2.72
2023,6,19,12,3.5
2023,6,19,13,4.14
2023,6,19,14,4.57
2023,6,19,15,4.95
2023,6,19,16,5.24
2023,6,19,17,5.24
2023,6,19,18,5.09
2023,6,19,19,4.86
2023,6,19,20,4.58
2023,6,19,21,4.17
2023,6,19,22,3.18
2023,6,19,23,1.82
2023,6,20,0,1.62
2023,6,20,1,1.38
2023,6,20,2,1.24
2023,6,20,3,1.32
2023,6,20,4,1.53
2023,6,20,5,1.71
2023,6,20,6,1.87
2023,6,20,7,2.02
2023,6,20,8,2.16
2023,6,20,9,2.35
2023,6,20,10,2.35
2023,6,20,11,2.89
2023,6,20,12,3.94
2023,6,20,13,4.71
2023,6,20,14,5.01
2023,6,20,15,5.19
2023,6,20,16,5.34
2023,6,20,17,5.37
2023,6,20,18,5.26
2023,6,20,19,5.03
2023,6,20,20,4.69
2023,6,20,21,4.13
2023,6,20,22,3.02
2023,6,20,23,1.76
2023,6,21,0,1.64
2023,6,21,1,1.44
2023,6,21,2,1.73
2023,6,21,3,2.14
2023,6,21,4,2.33
2023,6,21,5,2.52
2023,6,21,6,2.6
2023,6,21,7,2.46
2023,6,21,8,2.37
2023,6,21,9,2.36
2023,6,21,10,2.31
2023,6,21,11,2.57
2023,6,21,12,3.33
2023,6,21,13,4.26
2023,6,21,14,4.68
2023,6,21,15,4.88
2023,6,21,16,5.06
2023,6,21,17,5.16
2023,6,21,18,4.96
2023,6,21,19,4.57
2023,6,21,20,4.09
2023,6,21,21,3.33
2023,6,21,22,2.04
2023,6,21,23,1.32
2023,6,22,0,1.21
2023,6,22,1,1.06
2023,6,22,2,0.98
2023,6,22,3,1.01
2023,6,22,4,1.02
2023,6,22,5,0.97
2023,6,22,6,0.96
2023,6,22,7,0.97
2023,6,22,8,1.0
2023,6,22,9,1.07
2023,6,22,10,1.18
2023,6,22,11,1.33
2023,6,22,12,1.97
2023,6,22,13,2.35
2023,6,22,14,2.7
2023,6,22,15,3.51
2023,6,22,16,4.26
2023,6,22,17,4.58
2023,6,22,18,4.43
2023,6,22,19,4.01
2023,6,22,20,3.45
2023,6,22,21,2.64
2023,6,22,22,1.6
2023,6,22,23,1.19
2023,6,23,0,1.29
2023,6,23,1,1.4
2023,6,23,2,1.5
2023,6,23,3,1.6
2023,6,23,4,1.7
2023,6,23,5,1.81
2023,6,23,6,1.73
2023,6,23,7,1.5
2023,6,23,8,1.45
2023,6,23,9,1.34
2023,6,23,10,1.19
2023,6,23,11,1.21
2023,6,23,12,2.02
2023,6,23,13,2.93
2023,6,23,14,3.35
2023,6,23,15,3.56
2023,6,23,16,3.66
2023,6,23,17,3.79
2023,6,23,18,3.83
2023,6,23,19,3.61
2023,6,23,20,3.31
2023,6,23,21,2.85
2023,6,23,22,2.05
2023,6,23,23,1.4
2023,6,24,0,1.29
2023,6,24,1,1.14
2023,6,24,2,1.15
2023,6,24,3,1.04
2023,6,24,4,0.92
2023,6,24,5,0.78
2023,6,24,6,0.75
2023,6,24,7,0.68
2023,6,24,8,0.64
2023,6,24,9,0.72
2023,6,24,10,0.68
2023,6,24,11,1.17
2023,6,24,12,2.16
2023,6,24,13,2.77
2023,6,24,14,3.52
2023,6,24,15,3.92
2023,6,24,16,4.14
2023,6,24,17,4.12
2023,6,24,18,3.9
2023,6,24,19,3.54
2023,6,24,20,3.18
2023,6,24,21,2.82
2023,6,24,22,2.2
2023,6,24,23,1.52
2023,6,25,0,1.37
2023,6,25,1,0.99
2023,6,25,2,0.79
2023,6,25,3,0.81
2023,6,25,4,0.8
2023,6,25,5,0.74
2023,6,25,6,0.66
2023,6,25,7,0.51
2023,6,25,8,0.38
2023,6,25,9,0.42
2023,6,25,10,0.59
2023,6,25,11,1.16
2023,6,25,12,2.48
2023,6,25,13,3.22
2023,6,25,14,3.38
2023,6,25,15,3.61
2023,6,25,16,3.92
2023,6,25,17,3.91
2023,6,25,18,3.72
2023,6,25,19,3.41
2023,6,25,20,3.06
2023,6,25,21,2.65
2023,6,25,22,1.66
2023,6,25,23,0.71
2023,6,26,0,0.45
2023,6,26,1,0.42
2023,6,26,2,0.5
2023,6,26,3,0.63
2023,6,26,4,0.69
2023,6,26,5,0.64
2023,6,26,6,0.69
2023,6,26,7,0.76
2023,6,26,8,0.78
2023,6,26,9,0.8
2023,6,26,10,0.75
2023,6,26,11,0.74
2023,6,26,12,1.58
2023,6,26,13,2.31
2023,6,26,14,2.87
2023,6,26,15,3.44
2023,6,26,16,4.03
2023,6,26,17,4.34
2023,6,26,18,4.31
2023,6,26,19,4.01
2023,6,26,20,3.47
2023,6,26,21,2.72
2023,6,26,22,1.72
2023,6,26,23,0.93
2023,6,27,0,0.58
2023,6,27,1,0.41
2023,6,27,2,0.46
2023,6,27,3,0.7
2023,6,27,4,0.75
2023,6,27,5,0.71
2023,6,27,6,0.72
2023,6,27,7,0.79
2023,6,27,8,0.82
2023,6,27,9,0.76
2023,6,27,10,0.74
2023,6,27,11,1.05
2023,6,27,12,2.04
2023,6,27,13,2.65
2023,6,27,14,3.25
2023,6,27,15,3.7
2023,6,27,16,3.97
2023,6,27,17,4.04
2023,6,27,18,3.96
2023,6,27,19,3.76
2023,6,27,20,3.5
2023,6,27,21,3.11
2023,6,27,22,2.32
2023,6,27,23,1.49
2023,6,28,0,1.38
2023,6,28,1,1.08
2023,6,28,2,0.86
2023,6,28,3,0.71
2023,6,28,4,0.71
2023,6,28,5,0.94
2023,6,28,6,0.99
2023,6,28,7,0.87
2023,6,28,8,0.71
2023,6,28,9,0.59
2023,6,28,10,0.63
2023,6,28,11,0.91
2023,6,28,12,1.83
2023,6,28,13,2.86
2023,6,28,14,3.56
2023,6,28,15,3.91
2023,6,28,16,4.09
2023,6,28,17,4.16
2023,6,28,18,4.12
2023,6,28,19,3.98
2023,6,28,20,3.75
2023,6,28,21,3.42
2023,6,28,22,2.67
2023,6,28,23,1.82
2023,6,29,0,1.93
2023,6,29,1,2.01
2023,6,29,2,2.15
2023,6,29,3,2.39
2023,6,29,4,2.61
2023,6,29,5,2.84
2023,6,29,6,2.86
2023,6,29,7,2.96
2023,6,29,8,3.05
2023,6,29,9,3.12
2023,6,29,10,3.04
2023,6,29,11,3.67
2023,6,29,12,4.74
2023,6,29,13,5.33
2023,6,29,14,5.52
2023,6,29,15,5.85
2023,6,29,16,6.08
2023,6,29,17,6.1
2023,6,29,18,5.97
2023,6,29,19,5.74
2023,6,29,20,5.39
2023,6,29,21,4.85
2023,6,29,22,3.78
2023,6,29,23,2.49
2023,6,30,0,2.52
2023,6,30,1,2.59
2023,6,30,2,2.38
2023,6,30,3,2.15
2023,6,30,4,2.06
2023,6,30,5,1.91
2023,6,30,6,1.78
2023,6,30,7,1.78
2023,6,30,8,1.81
2023,6,30,9,1.72
2023,6,30,10,1.67
2023,6,30,11,2.01
2023,6,30,12,3.07
2023,6,30,13,4.04
2023,6,30,14,4.61
2023,6,30,15,4.93
2023,6,30,16,4.99
2023,6,30,17,4.9
2023,6,30,18,4.79
2023,6,30,19,4.7
2023,6,30,20,4.64
2023,6,30,21,4.37
2023,6,30,22,3.37
2023,6,30,23,2.04
2023,7,1,0,1.96
2023,7,1,1,1.65
2023,7,1,2,1.5
2023,7,1,3,1.55
2023,7,1,4,1.66
2023,7,1,5,1.7
2023,7,1,6,1.79
2023,7,1,7,1.87
2023,7,1,8,1.93
2023,7,1,9,1.9
2023,7,1,10,1.77
2023,7,1,11,2.11
2023,7,1,12,2.9
2023,7,1,13,3.44
2023,7,1,14,4.01
2023,7,1,15,4.48
2023,7,1,16,4.8
2023,7,1,17,4.77
2023,7,1,18,4.51
2023,7,1,19,4.21
2023,7,1,20,3.89
2023,7,1,21,3.43
2023,7,1,22,2.48
2023,7,1,23,1.74
2023,7,2,0,1.88
2023,7,2,1,1.63
2023,7,2,2,1.43
2023,7,2,3,1.38
2023,7,2,4,1.39
2023,7,2,5,1.27
2023,7,2,6,1.2
2023,7,2,7,1.1
2023,7,2,8,0.93
2023,7,2,9,0.77
2023,7,2,10,0.75
2023,7,2,11,1.1
2023,7,2,12,2.01
2023,7,2,13,2.8
2023,7,2,14,3.28
2023,7,2,15,3.73
2023,7,2,16,4.11
2023,7,2,17,4.18
2023,7,2,18,4.02
2023,7,2,19,3.67
2023,7,2,20,3.25
2023,7,2,21,2.87
2023,7,2,22,2.27
2023,7,2,23,1.6
2023,7,3,0,1.65
2023,7,3,1,1.6
2023,7,3,2,1.41
2023,7,3,3,1.1
2023,7,3,4,0.81
2023,7,3,5,0.8
2023,7,3,6,0.8
2023,7,3,7,0.85
2023,7,3,8,0.88
2023,7,3,9,0.67
2023,7,3,10,0.49
2023,7,3,11,0.59
2023,7,3,12,1.52
2023,7,3,13,2.23
2023,7,3,14,2.78
2023,7,3,15,3.11
2023,7,3,16,3.4
2023,7,3,17,3.57
2023,7,3,18,3.53
2023,7,3,19,3.25
2023,7,3,20,2.83
2023,7,3,21,2.32
2023,7,3,22,1.67
2023,7,3,23,1.15
2023,7,4,0,1.04
2023,7,4,1,0.84
2023,7,4,2,0.64
2023,7,4,3,0.49
2023,7,4,4,0.32
2023,7,4,5,0.37
2023,7,4,6,0.7
2023,7,4,7,1.12
2023,7,4,8,1.07
2023,7,4,9,0.91
2023,7,4,10,0.86
2023,7,4,11,0.72
2023,7,4,12,1.21
2023,7,4,13,1.65
2023,7,4,14,2.16
2023,7,4,15,2.89
2023,7,4,16,3.28
2023,7,4,17,3.48
2023,7,4,18,3.46
2023,7,4,19,3.31
2023,7,4,20,3.14
2023,7,4,21,2.74
2023,7,4,22,1.94
2023,7,4,23,1.26
2023,7,5,0,1.08
2023,7,5,1,0.99
2023,7,5,2,0.92
2023,7,5,3,0.93
2023,7,5,4,0.98
2023,7,5,5,0.89
2023,7,5,6,0.92
2023,7,5,7,0.99
2023,7,5,8,1.11
2023,7,5,9,1.22
2023,7,5,10,1.39
2023,7,5,11,1.6
2023,7,5,12,2.28
2023,7,5,13,2.65
2023,7,5,14,3.03
2023,7,5,15,3.4
2023,7,5,16,3.69
2023,7,5,17,3.86
2023,7,5,18,3.94
2023,7,5,19,3.85
2023,7,5,20,3.55
2023,7,5,21,3.11
2023,7,5,22,2.24
2023,7,5,23,1.35
2023,7,6,0,1.2
2023,7,6,1,1.11
2023,7,6,2,1.08
2023,7,6,3,1.08
2023,7,6,4,1.12
2023,7,6,5,1.29
2023,7,6,6,1.39
2023,7,6,7,1.34
2023,7,6,8,1.15
2023,7,6,9,1.02
2023,7,6,10,0.94
2023,7,6,11,1.07
2023,7,6,12,2.04
2023,7,6,13,2.81
2023,7,6,14,3.44
2023,7,6,15,4.07
2023,7,6,16,4.57
2023,7,6,17,4.68
2023,7,6,18,4.53
2023,7,6,19,4.11
2023,7,6,20,3.43
2023,7,6,21,2.8
2023,7,6,22,1.96
2023,7,6,23,1.28
2023,7,7,0,1.35
2023,7,7,1,1.33
2023,7,7,2,1.24
2023,7,7,3,1.11
2023,7,7,4,0.96
2023,7,7,5,0.92
2023,7,7,6,0.95
2023,7,7,7,0.98
2023,7,7,8,1.04
2023,7,7,9,1.03
2023,7,7,10,0.88
2023,7,7,11,0.82
2023,7,7,12,1.6
2023,7,7,13,2.45
2023,7,7,14,3.22
2023,7,7,15,3.69
2023,7,7,16,3.84
2023,7,7,17,3.7
2023,7,7,18,3.55
2023,7,7,19,3.37
2023,7,7,20,3.16
2023,7,7,21,2.85
2023,7,7,22,2.06
2023,7,7,23,1.23
2023,7,8,0,1.06
2023,7,8,1,1.14
2023,7,8,2,1.13
2023,7,8,3,1.38
2023,7,8,4,1.59
2023,7,8,5,1.66
2023,7,8,6,1.67
2023,7,8,7,1.57
2023,7,8,8,1.38
2023,7,8,9,1.27
2023,7,8,10,1.3
2023,7,8,11,1.72
2023,7,8,12,2.64
2023,7,8,13,3.43
2023,7,8,14,4.07
2023,7,8,15,4.6
2023,7,8,16,4.89
2023,7,8,17,5.0
2023,7,8,18,4.86
2023,7,8,19,4.48
2023,7,8,20,3.91
2023,7,8,21,3.15
2023,7,8,22,2.04
2023,7,8,23,1.17
2023,7,9,0,1.13
2023,7,9,1,1.03
2023,7,9,2,0.97
2023,7,9,3,1.11
2023,7,9,4,1.22
2023,7,9,5,1.32
2023,7,9,6,1.39
2023,7,9,7,1.47
2023,7,9,8,1.67
2023,7,9,9,1.66
2023,7,9,10,1.58
2023,7,9,11,1.83
2023,7,9,12,2.56
2023,7,9,13,3.31
2023,7,9,14,3.94
2023,7,9,15,4.7
2023,7,9,16,5.36
2023,7,9,17,5.58
2023,7,9,18,5.44
2023,7,9,19,5.14
2023,7,9,20,4.74
2023,7,9,21,4.18
2023,7,9,22,3.2
2023,7,9,23,2.34
2023,7,10,0,2.3
2023,7,10,1,2.27
2023,7,10,2,2.18
2023,7,10,3,1.97
2023,7,10,4,1.86
2023,7,10,5,1.82
2023,7,10,6,1.84
2023,7,10,7,1.89
2023,7,10,8,2.0
2023,7,10,9,1.77
2023,7,10,10,1.54
2023,7,10,11,1.64
2023,7,10,12,2.51
2023,7,10,13,3.42
2023,7,10,14,4.26
2023,7,10,15,4.82
2023,7,10,16,5.05
2023,7,10,17,5.13
2023,7,10,18,5.08
2023,7,10,19,4.88
2023,7,10,20,4.53
2023,7,10,21,3.92
2023,7,10,22,2.82
2023,7,10,23,1.9
2023,7,11,0,1.76
2023,7,11,1,1.56
2023,7,11,2,1.52
2023,7,11,3,1.54
2023,7,11,4,1.65
2023,7,11,5,1.86
2023,7,11,6,2.16
2023,7,11,7,2.27
2023,7,11,8,2.0
2023,7,11,9,1.7
2023,7,11,10,1.53
2023,7,11,11,1.61
2023,7,11,12,2.24
2023,7,11,13,3.05
2023,7,11,14,3.82
2023,7,11,15,4.57
2023,7,11,16,5.19
2023,7,11,17,5.43
2023,7,11,18,5.47
2023,7,11,19,5.31
2023,7,11,20,4.9
2023,7,11,21,4.18
2023,7,11,22,2.95
2023,7,11,23,1.79
2023,7,12,0,1.68
2023,7,12,1,1.51
2023,7,12,2,1.36
2023,7,12,3,1.15
2023,7,12,4,1.17
2023,7,12,5,1.12
2023,7,12,6,1.11
2023,7,12,7,1.13
2023,7,12,8,1.15
2023,7,12,9,1.12
2023,7,12,10,1.1
2023,7,12,11,1.19
2023,7,12,12,2.2
2023,7,12,13,3.14
2023,7,12,14,3.5
2023,7,12,15,3.85
2023,7,12,16,4.21
2023,7,12,17,4.3
2023,7,12,18,4.15
2023,7,12,19,3.89
2023,7,12,20,3.59
2023,7,12,21,3.12
2023,7,12,22,2.15
2023,7,12,23,1.3
2023,7,13,0,1.44
2023,7,13,1,1.48
2023,7,13,2,1.45
2023,7,13,3,1.51
2023,7,13,4,1.65
2023,7,13,5,1.75
2023,7,13,6,1.83
2023,7,13,7,1.78
2023,7,13,8,1.58
2023,7,13,9,1.48
2023,7,13,10,1.49
2023,7,13,11,1.83
2023,7,13,12,2.87
2023,7,13,13,3.9
2023,7,13,14,4.64
2023,7,13,15,5.1
2023,7,13,16,5.23
2023,7,13,17,5.19
2023,7,13,18,5.11
2023,7,13,19,4.85
2023,7,13,20,4.45
2023,7,13,21,3.91
2023,7,13,22,2.86
2023,7,13,23,1.94
2023,7,14,0,2.29
2023,7,14,1,2.35
2023,7,14,2,2.48
2023,7,14,3,2.46
2023,7,14,4,2.33
2023,7,14,5,2.17
2023,7,14,6,1.96
2023,7,14,7,1.92
2023,7,14,8,1.84
2023,7,14,9,1.59
2023,7,14,10,1.44
2023,7,14,11,1.65
2023,7,14,12,2.64
2023,7,14,13,3.54
2023,7,14,14,4.42
2023,7,14,15,5.17
2023,7,14,16,5.53
2023,7,14,17,5.46
2023,7,14,18,5.18
2023,7,14,19,4.85
2023,7,14,20,4.52
2023,7,14,21,4.19
2023,7,14,22,3.43
2023,7,14,23,2.84
2023,7,15,0,2.9
2023,7,15,1,2.66
2023,7,15,2,2.46
2023,7,15,3,2.01
2023,7,15,4,1.65
2023,7,15,5,1.29
2023,7,15,6,1.09
2023,7,15,7,1.17
2023,7,15,8,1.55
2023,7,15,9,1.64
2023,7,15,10,1.56
2023,7,15,11,1.85
2023,7,15,12,2.55
2023,7,15,13,3.64
2023,7,15,14,4.67
2023,7,15,15,5.31
2023,7,15,16,5.56
2023,7,15,17,5.5
2023,7,15,18,5.29
2023,7,15,19,4.97
2023,7,15,20,4.56
2023,7,15,21,4.0
2023,7,15,22,2.91
2023,7,15,23,1.65
2023,7,16,0,1.63
2023,7,16,1,1.55
2023,7,16,2,1.61
2023,7,16,3,1.65
2023,7,16,4,1.7
2023,7,16,5,1.64
2023,7,16,6,1.66
2023,7,16,7,2.07
2023,7,16,8,2.43
2023,7,16,9,2.39
2023,7,16,10,1.87
2023,7,16,11,2.24
2023,7,16,12,3.25
2023,7,16,13,3.99
2023,7,16,14,4.6
2023,7,16,15,4.95
2023,7,16,16,5.11
2023,7,16,17,5.1
2023,7,16,18,4.94
2023,7,16,19,4.71
2023,7,16,20,4.41
2023,7,16,21,4.0
2023,7,16,22,2.97
2023,7,16,23,1.79
2023,7,17,0,1.75
2023,7,17,1,1.71
2023,7,17,2,1.97
2023,7,17,3,2.09
2023,7,17,4,2.19
2023,7,17,5,2.19
2023,7,17,6,2.25
2023,7,17,7,2.24
2023,7,17,8,2.27
2023,7,17,9,2.3
2023,7,17,10,1.89
2023,7,17,11,1.95
2023,7,17,12,2.57
2023,7,17,13,3.26
2023,7,17,14,4.01
2023,7,17,15,4.62
2023,7,17,16,4.93
2023,7,17,17,4.94
2023,7,17,18,4.72
2023,7,17,19,4.43
2023,7,17,20,4.13
2023,7,17,21,3.76
2023,7,17,22,2.84
2023,7,17,23,1.66
2023,7,18,0,1.47
2023,7,18,1,1.38
2023,7,18,2,1.39
2023,7,18,3,1.54
2023,7,18,4,1.81
2023,7,18,5,2.17
2023,7,18,6,2.34
2023,7,18,7,2.3
2023,7,18,8,2.17
2023,7,18,9,1.97
2023,7,18,10,1.86
2023,7,18,11,2.15
2023,7,18,12,3.11
2023,7,18,13,4.15
2023,7,18,14,5.01
2023,7,18,15,5.67
2023,7,18,16,5.88
2023,7,18,17,5.74
2023,7,18,18,5.53
2023,7,18,19,5.33
2023,7,18,20,5.05
2023,7,18,21,4.52
2023,7,18,22,3.57
2023,7,18,23,2.3
2023,7,19,0,2.42
2023,7,19,1,2.52
2023,7,19,2,2.71
2023,7,19,3,2.73
2023,7,19,4,2.82
2023,7,19,5,2.91
2023,7,19,6,3.08
2023,7,19,7,3.28
2023,7,19,8,3.39
2023,7,19,9,3.41
2023,7,19,10,3.19
2023,7,19,11,3.23
2023,7,19,12,4.0
2023,7,19,13,4.92
2023,7,19,14,5.76
2023,7,19,15,6.37
2023,7,19,16,6.57
2023,7,19,17,6.5
2023,7,19,18,6.24
2023,7,19,19,5.89
2023,7,19,20,5.44
2023,7,19,21,4.88
2023,7,19,22,3.85
2023,7,19,23,3.12
2023,7,20,0,3.11
2023,7,20,1,3.05
2023,7,20,2,2.98
2023,7,20,3,2.95
2023,7,20,4,2.97
2023,7,20,5,3.05
2023,7,20,6,3.1
2023,7,20,7,3.11
2023,7,20,8,3.13
2023,7,20,9,3.01
2023,7,20,10,2.89
2023,7,20,11,3.05
2023,7,20,12,3.84
2023,7,20,13,4.7
2023,7,20,14,5.33
2023,7,20,15,5.77
2023,7,20,16,5.91
2023,7,20,17,5.8
2023,7,20,18,5.6
2023,7,20,19,5.37
2023,7,20,20,5.04
2023,7,20,21,4.51
2023,7,20,22,3.39
2023,7,20,23,2.22
2023,7,21,0,2.18
2023,7,21,1,2.24
2023,7,21,2,2.37
2023,7,21,3,2.44
2023,7,21,4,2.65
2023,7,21,5,2.73
2023,7,21,6,2.75
2023,7,21,7,2.75
2023,7,21,8,2.74
2023,7,21,9,2.69
2023,7,21,10,2.57
2023,7,21,11,2.77
2023,7,21,12,3.64
2023,7,21,13,4.35
2023,7,21,14,4.81
2023,7,21,15,5.37
2023,7,21,16,5.68
2023,7,21,17,5.71
2023,7,21,18,5.55
2023,7,21,19,5.21
2023,7,21,20,4.73
2023,7,21,21,4.08
2023,7,21,22,3.06
2023,7,21,23,2.52
2023,7,22,0,2.82
2023,7,22,1,3.04
2023,7,22,2,3.14
2023,7,22,3,3.1
2023,7,22,4,3.25
2023,7,22,5,3.38
2023,7,22,6,3.48
2023,7,22,7,3.47
2023,7,22,8,3.58
2023,7,22,9,3.56
2023,7,22,10,3.13
2023,7,22,11,3.37
2023,7,22,12,4.39
2023,7,22,13,5.03
2023,7,22,14,5.1
2023,7,22,15,5.01
2023,7,22,16,5.28
2023,7,22,17,5.44
2023,7,22,18,5.3
2023,7,22,19,4.89
2023,7,22,20,4.35
2023,7,22,21,3.75
2023,7,22,22,2.78
2023,7,22,23,1.67
2023,7,23,0,1.62
2023,7,23,1,1.46
2023,7,23,2,1.52
2023,7,23,3,1.71
2023,7,23,4,1.86
2023,7,23,5,1.96
2023,7,23,6,1.95
2023,7,23,7,1.98
2023,7,23,8,1.77
2023,7,23,9,1.57
2023,7,23,10,1.48
2023,7,23,11,1.91
2023,7,23,12,2.92
2023,7,23,13,3.53
2023,7,23,14,3.88
2023,7,23,15,4.1
2023,7,23,16,4.51
2023,7,23,17,4.77
2023,7,23,18,4.73
2023,7,23,19,4.5
2023,7,23,20,4.09
2023,7,23,21,3.45
2023,7,23,22,2.31
2023,7,23,23,1.45
2023,7,24,0,1.22
2023,7,24,1,1.0
2023,7,24,2,0.83
2023,7,24,3,0.84
2023,7,24,4,1.01
2023,7,24,5,1.0
2023,7,24,6,1.04
2023,7,24,7,1.06
2023,7,24,8,1.09
2023,7,24,9,1.19
2023,7,24,10,1.32
2023,7,24,11,1.69
2023,7,24,12,2.66
2023,7,24,13,3.52
2023,7,24,14,4.2
2023,7,24,15,4.71
2023,7,24,16,4.99
2023,7,24,17,4.85
2023,7,24,18,4.48
2023,7,24,19,3.83
2023,7,24,20,3.07
2023,7,24,21,2.39
2023,7,24,22,1.65
2023,7,24,23,1.03
2023,7,25,0,0.87
2023,7,25,1,0.78
2023,7,25,2,0.9
2023,7,25,3,0.99
2023,7,25,4,1.03
2023,7,25,5,0.89
2023,7,25,6,0.75
2023,7,25,7,0.83
2023,7,25,8,0.94
2023,7,25,9,0.99
2023,7,25,10,1.09
2023,7,25,11,1.54
2023,7,25,12,2.54
2023,7,25,13,3.45
2023,7,25,14,3.96
2023,7,25,15,4.21
2023,7,25,16,4.43
2023,7,25,17,4.44
2023,7,25,18,4.06
2023,7,25,19,3.51
2023,7,25,20,2.99
2023,7,25,21,2.4
2023,7,25,22,1.59
2023,7,25,23,0.95
2023,7,26,0,0.85
2023,7,26,1,0.9
2023,7,26,2,0.81
2023,7,26,3,0.64
2023,7,26,4,0.5
2023,7,26,5,0.29
2023,7,26,6,0.45
2023,7,26,7,0.74
2023,7,26,8,0.9
2023,7,26,9,0.86
2023,7,26,10,0.65
2023,7,26,11,0.57
2023,7,26,12,1.37
2023,7,26,13,2.03
2023,7,26,14,2.38
2023,7,26,15,2.47
2023,7,26,16,2.5
2023,7,26,17,2.44
2023,7,26,18,2.32
2023,7,26,19,2.21
2023,7,26,20,2.17
2023,7,26,21,2.11
2023,7,26,22,1.89
2023,7,26,23,1.37
